user_id,active_date_timestamp
12ba5aa2334dff3acea9682a3151748c671de6f91c3e354235cf41203a0b67304955252f20a5de2e9ea64e29f50658ab573d9d0598d45e505dda93c86591164e,2017-07-26 19:15:00.000000 UTC
4319fc12024a15b549805f5b5f46e8ad74e29960daf82ae5388bc2f2175dd3bce9b0a7faf7acd87155923385921917d1fb68e4411294ae6aa230fd5970bbba21,2017-07-24 16:00:00.000000 UTC
32f4851c78cfd5e0e5665b5f3c56bfc6ed6ab31cf2798330452dea6c4117437f54ca608e6f50e5e87be10f40d1123bbef3d1a1ddf38ab8cae36e7089dd238d0b,2017-07-24 17:00:00.000000 UTC
4dd2c499779e1efe86d8e7484cbccafef02bac165c79e75432c83942973f090eebdb27a30f5790b06996101616588fb65e446fd54baa7344f41cacd23976a658,2017-07-23 22:00:00.000000 UTC
3ff6ae822a41ebadfdbdecf4bfe5cd766bc1c22f885fff623bcd003b04ebd6a04b28f5595c14421fffaefe7626ead4418280d42471c03599cc7e0d2718e7e74a,2017-07-27 04:30:00.000000 UTC
a8f2da49faaea02204d8d5a68886a889bb71d872b25147b6285e10cdd5bf87f20caa48b533dd36d34195dfc40aedc09709907f7934371fa9f8f8496d99196cc7,2017-07-24 13:30:00.000000 UTC
b36241d07345ec7e4800cc89d4864f6f944018ce13b7af45cc6414c315f343bf1b157f987f755e66ccd163c4ed883d69530531e0027f5fe9f4811f2b9b82cfec,2017-07-26 13:30:00.000000 UTC
805d7d7ca4bbf72ee21e530f8d16935d3d72e585ca8fa3280301b2f6a885b11e4aed6c4fd5325dd8677878d207dfbec5ebaa09f0ee591434b9e57eff4511a6e7,2017-07-08 01:00:00.000000 UTC
9744b014f6e3d3ac625252c4a2f6659c9e2825114bab37b6e02e38b7c4512e84cc71f35806c40cb403a88235efa9e6f097a106107e797c7e28eb03c6bb329568,2017-07-26 17:00:00.000000 UTC
0333478c1bcc91726a2563507e4f1f68718cbcb48aeb6d726ee3acd880be490157ebae917fc3479201c88c5f222610e0ba291fe0ec5b8658f57a834bd918ea4c,2017-07-26 17:45:00.000000 UTC
fd6250e08d0bb1b9ba4685874a588d1446a8830ffc45f20ee41fe76b8a7853bbfadef261da459ed890bd6e4249e068e93b412c490fe1ce6ebd64b70cf618a0b9,2017-07-24 14:15:00.000000 UTC
a0555bb6e0157e982e0df2c02256fe99105d82992f8a299d0d79da4c39bb39b72683b2e05d9e341b0d7228dfa0834d215a6c96e2c002162c6e8767fd014ae2f6,2017-07-27 00:30:00.000000 UTC
eab2e03aa4079a472a76eed8937f465c6209088d87c232eb6b8acb9dc7d2c001769d8e39fff12ccc754ad13ff8b612a6b1941603efa4ccc500d4dbe4723fbd22,2017-07-24 02:15:00.000000 UTC
f19cfcc4861615e9f61a778585285266b35f2857ee584db34c7f70f921bc795e87815130a045753ee0ec3d41caa4f4afd5392fa764d9a58c656e32e892263a2f,2017-07-27 12:00:00.000000 UTC
51f2e26ed256ec4fc45eada57b466ecfe49603f50c3e0af2c51212758a1b504e5308c5a573114548db8585cadc90f8be396cde618ac9140ca1b517caa52d6e61,2014-05-04 22:30:00.000000 UTC
b797b5aa67c2564edc5b5fc215486a64385357df81d1deeaa389214da083b55a0b2331d3add7e81d1a18c41f6bf4dc1b7b9e94144aff7a81e3ccd5e485dd49a3,2017-07-27 13:15:00.000000 UTC
a050a2ba9ca649e543e82a5934e9a94cc52f1dac7322cb5bce919aba1042651ad20be66ecd7c9fcccc78bca21afe1b23363ebb3f7fd4557bd61aa2148e240e63,2017-07-24 16:30:00.000000 UTC
267d1a791e94ba1c83aa2d92fe28d7d93795a2a5409810e8788cfc87083157fcfb35bc6f5a323bc3cdf16ebda31dc0903f725f6f5cb476bfc5f98fb79e12e321,2017-07-27 00:15:00.000000 UTC
afa7deff4e8a5f8ba675a41a3995cd8c778238905a695341e2056476eb7b9e1249b489001e003eabaaaa57edc484f9fc600a3ae605880dd53cd83beb78900789,2017-07-26 11:30:00.000000 UTC
92725f67f872c1d48d77ffa906f837c6a5f20f5a597a8d4215e726ce1cf53838a5bf436a6654129afae04315f50e736fc197f150b6772160c5f7f6a0e0e30017,2017-07-25 09:30:00.000000 UTC
99c4682167a731b8fb229720c27d36b90990f69492b6b38c4bc1011c7f4cb0f94459490ec3f333b95d67cc0750a0c9b9f66077d8fafc208768a2570b05bcf8f4,2017-07-23 22:15:00.000000 UTC
78a7a28fe001257044d5095fcb1ff7156a47411ff93cc5ea289fbb93cce4c7e0906431b65275bfc8211a8499f28ec8cb88ad009093e6f7317e11662ba1521b7a,2017-07-24 05:45:00.000000 UTC
8a579afa6df0914d872dac898a493e2d6c36acbe25b73fc9d65fe5a258d284daf3931399e83299e5de66065142ffd78278f8b4d022a8401afb11837d26099289,2017-07-27 06:30:00.000000 UTC
afa7deff4e8a5f8ba675a41a3995cd8c778238905a695341e2056476eb7b9e1249b489001e003eabaaaa57edc484f9fc600a3ae605880dd53cd83beb78900789,2017-07-26 11:00:00.000000 UTC
089c46ad6ea82e8b09db60cab7c36ad7808dd762b84a7aa9521a9dcf50016da670fd15cc7da7f0a52b36c2fcd54b94055a851d49e8bce1f06e3738a552e8d599,2017-07-24 17:45:00.000000 UTC
514cf6fcbb45930b05d82dadc8f9585c742d61e4323d5d9f4b90a8222efc5d95f8d9873bc28af6c1ec017c3ef9011b467d0f224f0b3c586ab1a96c2f31987022,2017-07-09 02:30:00.000000 UTC
14c92115f22c1bdc2b430785fb7c6796765286b8e607644d1f0758762b87b80bf53dd85c6153046b98ef7a721f66a842501030938ce50cf833580a36e563a556,2017-07-26 05:00:00.000000 UTC
906df1f3558f9671c6c37363294441321cef46c0b29250039aa8acb9323977be1b392c0106558a696d24e30688eb878657c5d059dab0596345a8504c961878a2,2017-07-25 17:00:00.000000 UTC
cb9633be3a6e5de2da4a4a09811db8c453fc16d2a6e06d969a635d268cfc4f9c322075cec773e5bd7f14c213c760455c3b5140825e15bf9d0872ccaa81dca3cd,2017-07-24 11:00:00.000000 UTC
135f786cdda9db8da848725a7af2922b6886fbd43c609aa4930753ddb12f7673e54950055cc8370ba8c8173a3406a6b29d877eb02fb0a8fb84f193cc488a0c84,2017-07-25 05:00:00.000000 UTC
b548d8b3f81193d1554303c75d4788e3fc22d2a2f585927f20e9ec1f04d1e78478d561f697058688368db7cb30a70a1d5e7174af536cb31d18d47a3bf5a85c02,2017-07-27 16:45:00.000000 UTC
48167a544991fdc7880ca194e9bae7a011d5de5155c744f843a8adb7f523aeb937c3415a75284eb5801e546c03b67142831cf8f213d1785d6090e16e25444f95,2017-07-25 17:15:00.000000 UTC
fcff47c0714c3d1a1ee9f6c36ea2854b938fadea98f2b558a4450d4f5bbfa6799aaa1fe905d984488b809a88d75caf684d1622fb75d45de4c4a6421cde251ffe,2017-07-24 13:30:00.000000 UTC
87ee5ffc6af313502bc0d49e1bd003c4712c7ce46558125c69047e2df14e19feff1b4843e1440674b7e300cb2d552f9d48d71f18aa0cc2ea0b3f60e1c0589d28,2017-07-27 01:45:00.000000 UTC
afdf3ab20c62f87916e8578c49d093077cf00cee62da7ce06541361b9ab4602885ff6680f69143611b98c002b75a5e2ee7de4645c1f068a060cfc3c3c3bb0a22,2017-07-27 16:00:00.000000 UTC
766f46b7c637006fffaa041b9d6e717fc7fe837c0ceab4a8b1a8f33bdf932ed10da212e9c6766df414abd4846caa52fa82eb5e157c94481b4e00bcf4e7a57fc0,2017-07-10 08:15:00.000000 UTC
b7d6e8866168a15521865728fc4e260449f11dd84bf60eaf4096af9235a08b0c7a093e639d96dbc491d6512cf98828ef755ada4689f0e78f0ba5d72481779efc,2017-07-27 00:15:00.000000 UTC
14c271e6ceed62e32e564e829c15127580e5374f164a6df96595fc3af634a091cb908e7f749dfaf0237fa0e5195931e66dc6b6f9dc0cff64dbe8f473d0fa6cb4,2017-07-24 10:00:00.000000 UTC
fb6743cfd14c258608e0eb1dccf5138eaf3e0561c950f1f6e589751d619aef5879d392b51bf4a5219d3425fdd0fcda3daae3ae047d9b3ad3b33861e297fadc46,2017-07-26 22:00:00.000000 UTC
309ff9f30190e038d6801051fc1b42cdefdd4169e46eedb04f92f30da4c28a40e15bbe4d1d986f074ffb17b879f817ab3ed2cf2aa1f050908b3015cf8d0fae3c,2017-07-26 18:15:00.000000 UTC
98a68977816db353e8cb08eaff4e3371612966c57d4afc943708d3b9ed0d1ffb269884ee5817f010e08b2a7599a91c369e43827d0d6a60a1cf6e009aaa46a375,2017-07-24 16:45:00.000000 UTC
d5a39ffd1a6f7f670ef5196342c025b9ad62aa127b8f567c30e05caf38f73984fd3a51c8bcf472a73f5fceb419c90fcc80c4a536cbc77a3c037285899270a80f,2017-07-26 08:30:00.000000 UTC
2b001fdea56a07c9d0ab3c6508ab0f8840af1c9093d493eae5ecdc2e73c6002be0435d218f0995a2836eedf455d6c0d9ffbd0eb925ec69b63ca22f659393c627,2017-07-09 16:45:00.000000 UTC
96fc6132bcd871b10fe587be76a4a4caa31c774642e05d39bc97254d58386de68e67be0c6c738f668e8355f14aed774fc5d17003bfa9dbf64d1d54b0f027fae3,2017-07-25 17:15:00.000000 UTC
1b93306baac4217c5def354f575c5905b3d93d519385b879534945f16d06e5ca26289fd976555817aa2a6f7628684a3ce1952c0e428886004cc200a1218ffba8,2017-07-27 17:15:00.000000 UTC
d06bd7ed277a6ea99c3f029f8222527b90357df74ff336923e586dbcb3d38fc204d3a20284e9c326188a0848cd351b033263edcb1c3fccf1909d69766b9d5186,2017-07-27 16:15:00.000000 UTC
afa7deff4e8a5f8ba675a41a3995cd8c778238905a695341e2056476eb7b9e1249b489001e003eabaaaa57edc484f9fc600a3ae605880dd53cd83beb78900789,2017-07-25 09:00:00.000000 UTC
0cccf0ec1f46d1e0beefcfdeaf5188d67e170cdff92618fdd7a3ac2ba518f3c6ae08453491151985957f0d393f6de61c1ff87340808fe8d4447efc9fe7d79135,2017-07-27 09:00:00.000000 UTC
4a714a284c247bbdfcdf91af7cda917317fc22d0bed97de4acc226c85a8b2f9e130bbf20e08554983cdf5a03e873423f39421b1d0d835a78e2c126c81526cafd,2017-07-24 17:30:00.000000 UTC
bba10648cb7868799dee98b85f339a0c83ad8fd80520ed40065eb021d97f10e7820278ade0b9f3dac7b6231f35c52aa584d2bf6ff7d6819803ae9d6a54f2ae21,2017-07-23 23:45:00.000000 UTC
68d8a6445d5b8aac5115462e9c9c4afd942413594d08632a6eb990d11bdc267352590f836fe913af74d616bcf4092735f489704acf2c2a484ddbcc4139825087,2017-07-26 19:00:00.000000 UTC
3ba69d2cc7a1b8002d59746d621022bd00a235256cf1b918a92454e08fc49918ff78e8b0613ee2e1cd2e472eac150a003780685c81ddf3d99d42937a9cbc75ea,2017-07-25 22:45:00.000000 UTC
4df2912dd50d4f329ca8bbdc29820405a25dab85dd752422ab4f51193fbccb1e163491a14d4cbb36adc4c8dfe78b8b50d2286555a61e45c8f29ea7828f9a8b90,2017-07-23 23:00:00.000000 UTC
0d61c4f9c8cb8d280fce388789bd7e26d2a692c0e510ca588ec0b4979d50be301e288fb259f57c306c47035636aed0ed78fa7eb8989fe20540bbb8bdc8c57910,2017-07-23 23:30:00.000000 UTC
a6cdab0632a06bbf0774829cb024a905187b0c6be20115c5156ed3908c699ecc361de9c605806666828b41c954f1aa454e551b764c08448947af6026a71b9887,2017-07-26 11:15:00.000000 UTC
847cf962bd6f62040673e6c24c24940aeb2d7fdaa54677eed6a0aaa4aeef61984916b32d763b4baa6c32476531543bb77e2346cd64f505618f6b9d562243f950,2017-07-24 21:30:00.000000 UTC
3bb6627fce0c0f3a8b83e400770497d4a3e18c460fd0e17f7563fe6cc03259468c989460af0ed08a7599ccf5ff9b90934460a1189d5b38d7df78937a16e28fc7,2017-07-25 16:00:00.000000 UTC
c682091bf3915287aff7c0228e34cd45b65c25bc17f08725a8bbd842dbc9ab1a31b0eaaba18857fb1f397810d4d76c2c8c053f95ec3b2ba0b6e05a65eb904692,2017-07-24 04:30:00.000000 UTC
ea4daf4e61f0f63ebcab3cf3a5e6400c14f65b95b191b26a179aff51bdbf6bc692ec775a6ce1509e71434c6add26df7052ba53676268dd9ae34c58580120f430,2017-07-27 12:30:00.000000 UTC
62a7a216c1a01addeebe6ee75810d199ffa6cee3f4c23bc15be53f7814ad0243fa33a90cef81bc45c3ab57e9c17de8e8c3c99f4d3ec908598c482a89d8f616df,2017-07-24 15:00:00.000000 UTC
89bfd3f9c1a6014be246046cff548f19edbcb2030d129c98475f43f8bce58efd40f40cc69ca27e6665dbe596070ce5d196f77bc4449c9b1ee0b5647ac687abb5,2017-07-24 16:30:00.000000 UTC
